ensembl_gene_id	ensembl_transcript_id	ggallus_homolog_ensembl_gene	ggallus_homolog_orthology_type	ggallus_homolog_orthology_confidence
ENSTGUG00000001973	ENSTGUT00000002050	ENSGALG00000000498	ortholog_one2one	1
ENSTGUG00000001974	ENSTGUT00000002053	ENSGALG00000003432	ortholog_one2one	1
ENSTGUG00000001976	ENSTGUT00000002051	ENSGALG00000024031	ortholog_one2one	1
ENSTGUG00000001977	ENSTGUT00000002052			NA
ENSTGUG00000001978	ENSTGUT00000002057			NA
ENSTGUG00000001979	ENSTGUT00000002055	ENSGALG00000003446	ortholog_one2one	1
ENSTGUG00000001981	ENSTGUT00000002066	ENSGALG00000023552	ortholog_one2one	1
ENSTGUG00000001981	ENSTGUT00000002067	ENSGALG00000023552	ortholog_one2one	1
ENSTGUG00000001981	ENSTGUT00000002071	ENSGALG00000023552	ortholog_one2one	1
ENSTGUG00000001983	ENSTGUT00000002058			NA
ENSTGUG00000001984	ENSTGUT00000002060	ENSGALG00000028220	ortholog_one2one	1
ENSTGUG00000001986	ENSTGUT00000002062			NA
ENSTGUG00000001989	ENSTGUT00000002064			NA
ENSTGUG00000001991	ENSTGUT00000002065			NA
ENSTGUG00000001992	ENSTGUT00000002068			NA
ENSTGUG00000001993	ENSTGUT00000002070			NA
ENSTGUG00000001995	ENSTGUT00000002072			NA
ENSTGUG00000001996	ENSTGUT00000002079	ENSGALG00000013372	ortholog_one2one	1
ENSTGUG00000001997	ENSTGUT00000002075			NA
ENSTGUG00000002000	ENSTGUT00000002076			NA
ENSTGUG00000002001	ENSTGUT00000002078			NA
ENSTGUG00000002004	ENSTGUT00000002082			NA
ENSTGUG00000002005	ENSTGUT00000002090	ENSGALG00000013376	ortholog_one2one	1
ENSTGUG00000002008	ENSTGUT00000002087	ENSGALG00000001109	ortholog_one2one	1
ENSTGUG00000002011	ENSTGUT00000002093	ENSGALG00000001107	ortholog_one2many	1
ENSTGUG00000002014	ENSTGUT00000002091			NA
ENSTGUG00000002015	ENSTGUT00000002103	ENSGALG00000013377	ortholog_one2one	1
ENSTGUG00000002017	ENSTGUT00000002096	ENSGALG00000001097	ortholog_one2one	1
ENSTGUG00000002021	ENSTGUT00000002098	ENSGALG00000001079	ortholog_one2one	0
ENSTGUG00000002022	ENSTGUT00000002112	ENSGALG00000001055	ortholog_one2one	1
ENSTGUG00000002027	ENSTGUT00000002106	ENSGALG00000003547	ortholog_one2one	1
ENSTGUG00000002030	ENSTGUT00000002107	ENSGALG00000003558	ortholog_one2one	1
ENSTGUG00000002031	ENSTGUT00000002108	ENSGALG00000021304	ortholog_one2one	1
ENSTGUG00000002032	ENSTGUT00000002121	ENSGALG00000003582	ortholog_one2one	1
ENSTGUG00000002035	ENSTGUT00000002127	ENSGALG00000000857	ortholog_one2one	1
ENSTGUG00000002044	ENSTGUT00000002122	ENSGALG00000003605	ortholog_many2many	0
ENSTGUG00000002044	ENSTGUT00000002122	ENSGALG00000013312	ortholog_many2many	0
ENSTGUG00000002045	ENSTGUT00000002123	ENSGALG00000003605	ortholog_many2many	0
ENSTGUG00000002045	ENSTGUT00000002123	ENSGALG00000013312	ortholog_many2many	0
ENSTGUG00000002046	ENSTGUT00000002124	ENSGALG00000003605	ortholog_many2many	0
ENSTGUG00000002046	ENSTGUT00000002124	ENSGALG00000013312	ortholog_many2many	0
ENSTGUG00000002047	ENSTGUT00000002130	ENSGALG00000003605	ortholog_many2many	0
ENSTGUG00000002047	ENSTGUT00000002130	ENSGALG00000013312	ortholog_many2many	0
ENSTGUG00000002050	ENSTGUT00000002128	ENSGALG00000001027	ortholog_one2many	0
ENSTGUG00000002050	ENSTGUT00000002131	ENSGALG00000001027	ortholog_one2many	0
ENSTGUG00000002051	ENSTGUT00000002132	ENSGALG00000001027	ortholog_one2many	0
ENSTGUG00000002053	ENSTGUT00000002133			NA
ENSTGUG00000002054	ENSTGUT00000002134	ENSGALG00000001022	ortholog_one2one	1
ENSTGUG00000002055	ENSTGUT00000002135	ENSGALG00000003631	ortholog_one2many	0
ENSTGUG00000002056	ENSTGUT00000002139			NA
ENSTGUG00000002056	ENSTGUT00000002140			NA
ENSTGUG00000002057	ENSTGUT00000002136	ENSGALG00000003631	ortholog_one2many	0
ENSTGUG00000002058	ENSTGUT00000002137	ENSGALG00000003631	ortholog_one2many	0
ENSTGUG00000002059	ENSTGUT00000002145			NA
ENSTGUG00000002059	ENSTGUT00000002149			NA
ENSTGUG00000002061	ENSTGUT00000002144	ENSGALG00000000997	ortholog_one2one	1
ENSTGUG00000002065	ENSTGUT00000002170	ENSGALG00000000988	ortholog_one2one	1
ENSTGUG00000002069	ENSTGUT00000002180	ENSGALG00000003688	ortholog_one2one	1
ENSTGUG00000002086	ENSTGUT00000002171	ENSGALG00000000918	ortholog_one2one	1
ENSTGUG00000002087	ENSTGUT00000002173	ENSGALG00000000914	ortholog_one2one	1
ENSTGUG00000002089	ENSTGUT00000002176	ENSGALG00000000870	ortholog_one2one	1
ENSTGUG00000002092	ENSTGUT00000002178	ENSGALG00000000694	ortholog_one2one	1
ENSTGUG00000002094	ENSTGUT00000002193	ENSGALG00000000685	ortholog_one2one	1
ENSTGUG00000002097	ENSTGUT00000002195	ENSGALG00000003708	ortholog_one2one	1
ENSTGUG00000002110	ENSTGUT00000002223	ENSGALG00000000674	ortholog_one2one	1
ENSTGUG00000002113	ENSTGUT00000002197	ENSGALG00000003716	ortholog_one2one	1
ENSTGUG00000002114	ENSTGUT00000002199	ENSGALG00000003726	ortholog_one2one	1
ENSTGUG00000002116	ENSTGUT00000002208	ENSGALG00000003733	ortholog_one2one	1
ENSTGUG00000002125	ENSTGUT00000002210	ENSGALG00000003747	ortholog_one2one	1
ENSTGUG00000002126	ENSTGUT00000002221	ENSGALG00000003775	ortholog_one2one	1
ENSTGUG00000002137	ENSTGUT00000002233	ENSGALG00000003792	ortholog_one2one	1
ENSTGUG00000002139	ENSTGUT00000002242	ENSGALG00000024112	ortholog_one2one	0
ENSTGUG00000002139	ENSTGUT00000002250	ENSGALG00000024112	ortholog_one2one	0
ENSTGUG00000002149	ENSTGUT00000002240			NA
ENSTGUG00000002164	ENSTGUT00000002251	ENSGALG00000008433	ortholog_one2one	1
ENSTGUG00000002165	ENSTGUT00000002252	ENSGALG00000014388	ortholog_one2one	0
ENSTGUG00000002167	ENSTGUT00000002258	ENSGALG00000001634	ortholog_one2one	0
ENSTGUG00000002168	ENSTGUT00000002256	ENSGALG00000014824	ortholog_one2one	1
ENSTGUG00000002171	ENSTGUT00000002259	ENSGALG00000014826	ortholog_one2one	1
ENSTGUG00000002172	ENSTGUT00000002264	ENSGALG00000001648	ortholog_one2one	1
ENSTGUG00000002173	ENSTGUT00000002272	ENSGALG00000014832	ortholog_one2one	1
ENSTGUG00000002177	ENSTGUT00000002265			NA
ENSTGUG00000002179	ENSTGUT00000002267	ENSGALG00000019738	ortholog_one2one	1
ENSTGUG00000002181	ENSTGUT00000002274	ENSGALG00000001658	ortholog_one2one	0
ENSTGUG00000002186	ENSTGUT00000002283	ENSGALG00000014833	ortholog_one2one	1
ENSTGUG00000002187	ENSTGUT00000002291	ENSGALG00000001682	ortholog_one2one	1
ENSTGUG00000002197	ENSTGUT00000002293	ENSGALG00000014835	ortholog_one2one	1
ENSTGUG00000002207	ENSTGUT00000002311	ENSGALG00000014840	ortholog_one2one	1
ENSTGUG00000002227	ENSTGUT00000002315	ENSGALG00000014845	ortholog_one2one	1
ENSTGUG00000002228	ENSTGUT00000002318	ENSGALG00000008906	ortholog_one2one	1
ENSTGUG00000002229	ENSTGUT00000002342	ENSGALG00000014846	ortholog_one2one	1
ENSTGUG00000002232	ENSTGUT00000002324	ENSGALG00000008866	ortholog_one2one	1
ENSTGUG00000002238	ENSTGUT00000002330	ENSGALG00000008858	ortholog_one2many	1
ENSTGUG00000002244	ENSTGUT00000002338	ENSGALG00000008858	ortholog_one2many	1
ENSTGUG00000002252	ENSTGUT00000002354	ENSGALG00000008855	ortholog_one2one	1
ENSTGUG00000002256	ENSTGUT00000002349			NA
ENSTGUG00000002262	ENSTGUT00000002350	ENSGALG00000014851	ortholog_one2one	1
ENSTGUG00000002264	ENSTGUT00000002351	ENSGALG00000028862	ortholog_one2many	1
ENSTGUG00000002265	ENSTGUT00000002358	ENSGALG00000014855	ortholog_one2one	1
ENSTGUG00000002268	ENSTGUT00000002375	ENSGALG00000008847	ortholog_one2one	1
ENSTGUG00000002272	ENSTGUT00000002359	ENSGALG00000023503	ortholog_one2one	1
ENSTGUG00000002273	ENSTGUT00000002363	ENSGALG00000014859	ortholog_one2one	1
ENSTGUG00000002277	ENSTGUT00000002365	ENSGALG00000014861	ortholog_one2one	1
ENSTGUG00000002279	ENSTGUT00000002376	ENSGALG00000014862	ortholog_one2one	1
ENSTGUG00000002289	ENSTGUT00000002380	ENSGALG00000008837	ortholog_one2many	1
ENSTGUG00000002290	ENSTGUT00000002377	ENSGALG00000014863	ortholog_one2one	1
ENSTGUG00000002291	ENSTGUT00000002384	ENSGALG00000014865	ortholog_one2one	1
ENSTGUG00000002294	ENSTGUT00000002382	ENSGALG00000028579	ortholog_one2one	1
ENSTGUG00000002296	ENSTGUT00000002387	ENSGALG00000027096	ortholog_one2one	1
ENSTGUG00000002299	ENSTGUT00000002388	ENSGALG00000014867	ortholog_one2one	1
ENSTGUG00000002302	ENSTGUT00000002399	ENSGALG00000008828	ortholog_one2one	1
ENSTGUG00000002303	ENSTGUT00000002420	ENSGALG00000014869	ortholog_one2one	1
ENSTGUG00000002314	ENSTGUT00000002400	ENSGALG00000026298	ortholog_one2many	1
ENSTGUG00000002315	ENSTGUT00000002412	ENSGALG00000008811	ortholog_one2many	1
ENSTGUG00000002326	ENSTGUT00000002415	ENSGALG00000008787	ortholog_one2one	1
ENSTGUG00000002328	ENSTGUT00000002422	ENSGALG00000008783	ortholog_one2one	1
ENSTGUG00000002333	ENSTGUT00000002423	ENSGALG00000014872	ortholog_one2one	1
ENSTGUG00000002335	ENSTGUT00000002436	ENSGALG00000008779	ortholog_one2one	1
ENSTGUG00000002336	ENSTGUT00000002424			NA
ENSTGUG00000002337	ENSTGUT00000002432	ENSGALG00000014874	ortholog_one2one	1
ENSTGUG00000002345	ENSTGUT00000002439	ENSGALG00000014875	ortholog_one2one	1
ENSTGUG00000002349	ENSTGUT00000002440	ENSGALG00000008778	ortholog_one2one	1
ENSTGUG00000002352	ENSTGUT00000002442	ENSGALG00000014877	ortholog_one2one	1
ENSTGUG00000002353	ENSTGUT00000002446	ENSGALG00000008774	ortholog_one2many	0
ENSTGUG00000002355	ENSTGUT00000002462	ENSGALG00000014880	ortholog_one2one	1
ENSTGUG00000002359	ENSTGUT00000002448	ENSGALG00000008774	ortholog_one2many	0
ENSTGUG00000002361	ENSTGUT00000002450			NA
ENSTGUG00000002363	ENSTGUT00000002453	ENSGALG00000027922	ortholog_one2one	1
ENSTGUG00000002363	ENSTGUT00000002455	ENSGALG00000027922	ortholog_one2one	1
ENSTGUG00000002367	ENSTGUT00000002457	ENSGALG00000008765	ortholog_one2one	1
ENSTGUG00000002369	ENSTGUT00000002464	ENSGALG00000009093	ortholog_one2one	1
ENSTGUG00000002376	ENSTGUT00000002467	ENSGALG00000008757	ortholog_one2one	1
ENSTGUG00000002379	ENSTGUT00000002468			NA
ENSTGUG00000002380	ENSTGUT00000002475	ENSGALG00000008756	ortholog_one2many	1
ENSTGUG00000002387	ENSTGUT00000002478	ENSGALG00000008753	ortholog_one2many	1
ENSTGUG00000002390	ENSTGUT00000002484	ENSGALG00000008741	ortholog_one2one	1
ENSTGUG00000002397	ENSTGUT00000002489			NA
ENSTGUG00000002401	ENSTGUT00000002491	ENSGALG00000008735	ortholog_one2one	1
ENSTGUG00000002403	ENSTGUT00000002503	ENSGALG00000008734	ortholog_one2one	1
ENSTGUG00000002415	ENSTGUT00000002506	ENSGALG00000026999	ortholog_one2many	1
ENSTGUG00000002418	ENSTGUT00000002510			NA
ENSTGUG00000002422	ENSTGUT00000002522	ENSGALG00000008725	ortholog_one2one	1
ENSTGUG00000002434	ENSTGUT00000002526			NA
ENSTGUG00000002438	ENSTGUT00000002528	ENSGALG00000020092	ortholog_one2one	1
ENSTGUG00000002613	ENSTGUT00000002741	ENSGALG00000010854	ortholog_one2one	1
ENSTGUG00000002642	ENSTGUT00000002742			NA
ENSTGUG00000002643	ENSTGUT00000002743	ENSGALG00000026059	ortholog_one2one	1
ENSTGUG00000002644	ENSTGUT00000002744	ENSGALG00000010862	ortholog_one2one	1
ENSTGUG00000002645	ENSTGUT00000002746	ENSGALG00000010863	ortholog_one2one	1
ENSTGUG00000002647	ENSTGUT00000002748	ENSGALG00000010865	ortholog_one2one	1
ENSTGUG00000002647	ENSTGUT00000002749	ENSGALG00000010865	ortholog_one2one	1
ENSTGUG00000002649	ENSTGUT00000002750	ENSGALG00000010868	ortholog_one2one	1
ENSTGUG00000002650	ENSTGUT00000002755	ENSGALG00000010875	ortholog_one2one	1
ENSTGUG00000002655	ENSTGUT00000002758			NA
ENSTGUG00000002657	ENSTGUT00000002781	ENSGALG00000010901	ortholog_one2one	1
ENSTGUG00000002679	ENSTGUT00000002782			NA
ENSTGUG00000002680	ENSTGUT00000002791	ENSGALG00000010905	ortholog_one2many	1
ENSTGUG00000002689	ENSTGUT00000002802	ENSGALG00000010908	ortholog_one2one	1
ENSTGUG00000002700	ENSTGUT00000002827	ENSGALG00000010910	ortholog_one2one	1
ENSTGUG00000002723	ENSTGUT00000002828			NA
ENSTGUG00000002724	ENSTGUT00000002829			NA
ENSTGUG00000002725	ENSTGUT00000002834	ENSGALG00000010915	ortholog_one2one	1
ENSTGUG00000002729	ENSTGUT00000002845	ENSGALG00000010925	ortholog_one2one	1
ENSTGUG00000002740	ENSTGUT00000002861	ENSGALG00000010938	ortholog_one2one	1
ENSTGUG00000002757	ENSTGUT00000002868	ENSGALG00000027858	ortholog_one2many	1
ENSTGUG00000002757	ENSTGUT00000002868	ENSGALG00000028414	ortholog_one2many	1
ENSTGUG00000002757	ENSTGUT00000002868	ENSGALG00000010944	ortholog_one2many	1
ENSTGUG00000002757	ENSTGUT00000002868	ENSGALG00000010942	ortholog_one2many	1
ENSTGUG00000002757	ENSTGUT00000002868	ENSGALG00000003796	ortholog_one2many	1
ENSTGUG00000002882	ENSTGUT00000002995	ENSGALG00000004386	ortholog_one2one	1
ENSTGUG00000002885	ENSTGUT00000002998			NA
ENSTGUG00000002885	ENSTGUT00000002999			NA
ENSTGUG00000002888	ENSTGUT00000003026	ENSGALG00000004429	ortholog_one2one	1
ENSTGUG00000002914	ENSTGUT00000003030	ENSGALG00000026401	ortholog_one2one	1
ENSTGUG00000002918	ENSTGUT00000003031	ENSGALG00000004439	ortholog_one2one	1
ENSTGUG00000002919	ENSTGUT00000003047	ENSGALG00000004464	ortholog_one2one	1
ENSTGUG00000002936	ENSTGUT00000003049	ENSGALG00000004495	ortholog_one2one	1
ENSTGUG00000002937	ENSTGUT00000003051	ENSGALG00000023359	ortholog_one2one	1
ENSTGUG00000002939	ENSTGUT00000003059	ENSGALG00000026940	ortholog_one2one	1
ENSTGUG00000002947	ENSTGUT00000003061	ENSGALG00000004525	ortholog_one2one	1
ENSTGUG00000002949	ENSTGUT00000003062	ENSGALG00000021362	ortholog_one2one	1
ENSTGUG00000002950	ENSTGUT00000003068	ENSGALG00000004505	ortholog_one2one	1
ENSTGUG00000002956	ENSTGUT00000003070			NA
ENSTGUG00000002958	ENSTGUT00000003072	ENSGALG00000004583	ortholog_one2one	1
ENSTGUG00000002960	ENSTGUT00000003082	ENSGALG00000006880	ortholog_one2one	1
ENSTGUG00000002968	ENSTGUT00000003086	ENSGALG00000006883	ortholog_one2one	1
ENSTGUG00000002971	ENSTGUT00000003107	ENSGALG00000001754	ortholog_one2many	1
ENSTGUG00000002971	ENSTGUT00000003107	ENSGALG00000027795	ortholog_one2many	1
ENSTGUG00000002971	ENSTGUT00000003107	ENSGALG00000027834	ortholog_one2many	1
ENSTGUG00000002972	ENSTGUT00000003099	ENSGALG00000006895	ortholog_one2one	1
ENSTGUG00000002972	ENSTGUT00000003101	ENSGALG00000006895	ortholog_one2one	1
ENSTGUG00000002972	ENSTGUT00000003103	ENSGALG00000006895	ortholog_one2one	1
ENSTGUG00000002984	ENSTGUT00000003106	ENSGALG00000001300	ortholog_one2one	1
ENSTGUG00000002984	ENSTGUT00000003108	ENSGALG00000001300	ortholog_one2one	1
ENSTGUG00000002985	ENSTGUT00000003104			NA
ENSTGUG00000002986	ENSTGUT00000003139	ENSGALG00000006915	ortholog_one2one	1
ENSTGUG00000002988	ENSTGUT00000003111	ENSGALG00000001694	ortholog_one2many	1
ENSTGUG00000002991	ENSTGUT00000003121	ENSGALG00000001694	ortholog_one2many	1
ENSTGUG00000002994	ENSTGUT00000003128	ENSGALG00000001334	ortholog_one2many	1
ENSTGUG00000003002	ENSTGUT00000003124			NA
ENSTGUG00000003005	ENSTGUT00000003167	ENSGALG00000027362	ortholog_one2many	1
ENSTGUG00000003005	ENSTGUT00000003167	ENSGALG00000001568	ortholog_one2many	1
ENSTGUG00000003009	ENSTGUT00000003134	ENSGALG00000001374	ortholog_one2many	1
ENSTGUG00000003014	ENSTGUT00000003138	ENSGALG00000001374	ortholog_one2many	1
ENSTGUG00000003017	ENSTGUT00000003147	ENSGALG00000023843	ortholog_one2one	1
ENSTGUG00000003018	ENSTGUT00000003162	ENSGALG00000001382	ortholog_one2many	0
ENSTGUG00000003019	ENSTGUT00000003149	ENSGALG00000026428	ortholog_one2one	1
ENSTGUG00000003027	ENSTGUT00000003151			NA
ENSTGUG00000003028	ENSTGUT00000003177	ENSGALG00000006938	ortholog_one2one	1
ENSTGUG00000003029	ENSTGUT00000003168	ENSGALG00000006049	ortholog_one2many	1
ENSTGUG00000003041	ENSTGUT00000003166	ENSGALG00000001392	ortholog_one2many	0
ENSTGUG00000003045	ENSTGUT00000003196	ENSGALG00000001473	ortholog_one2one	1
ENSTGUG00000003046	ENSTGUT00000003169	ENSGALG00000027416	ortholog_one2many	1
ENSTGUG00000003046	ENSTGUT00000003169	ENSGALG00000001556	ortholog_one2many	1
ENSTGUG00000003047	ENSTGUT00000003179	ENSGALG00000006049	ortholog_one2many	1
ENSTGUG00000003048	ENSTGUT00000003198	ENSGALG00000027956	ortholog_one2many	1
ENSTGUG00000003048	ENSTGUT00000003198	ENSGALG00000001550	ortholog_one2many	1
ENSTGUG00000003057	ENSTGUT00000003182	ENSGALG00000006963	ortholog_one2one	1
ENSTGUG00000003059	ENSTGUT00000003212	ENSGALG00000005930	ortholog_one2one	1
ENSTGUG00000003062	ENSTGUT00000003187	ENSGALG00000006988	ortholog_one2many	1
ENSTGUG00000003067	ENSTGUT00000003189	ENSGALG00000006988	ortholog_one2many	1
ENSTGUG00000003069	ENSTGUT00000003199	ENSGALG00000006988	ortholog_one2many	1
ENSTGUG00000003076	ENSTGUT00000003200	ENSGALG00000001483	ortholog_one2one	1
ENSTGUG00000003078	ENSTGUT00000003203	ENSGALG00000001536	ortholog_one2one	1
ENSTGUG00000003079	ENSTGUT00000003209	ENSGALG00000007018	ortholog_one2one	1
ENSTGUG00000003079	ENSTGUT00000003210	ENSGALG00000007018	ortholog_one2one	1
ENSTGUG00000003080	ENSTGUT00000003201			NA
ENSTGUG00000003081	ENSTGUT00000003202	ENSGALG00000021666	ortholog_one2one	1
ENSTGUG00000003082	ENSTGUT00000003227	ENSGALG00000001515	ortholog_one2one	1
ENSTGUG00000003083	ENSTGUT00000003211	ENSGALG00000001522	ortholog_one2one	1
ENSTGUG00000003089	ENSTGUT00000003226	ENSGALG00000007027	ortholog_one2one	1
ENSTGUG00000003091	ENSTGUT00000003215			NA
ENSTGUG00000003092	ENSTGUT00000003273	ENSGALG00000001492	ortholog_one2one	1
ENSTGUG00000003094	ENSTGUT00000003218	ENSGALG00000005936	ortholog_one2one	1
ENSTGUG00000003099	ENSTGUT00000003241	ENSGALG00000005957	ortholog_one2one	1
ENSTGUG00000003105	ENSTGUT00000003255			NA
ENSTGUG00000003106	ENSTGUT00000003229			NA
ENSTGUG00000003108	ENSTGUT00000003232	ENSGALG00000001527	ortholog_one2many	1
ENSTGUG00000003111	ENSTGUT00000003234	ENSGALG00000001534	ortholog_one2one	1
ENSTGUG00000003113	ENSTGUT00000003235	ENSGALG00000001542	ortholog_one2one	0
ENSTGUG00000003114	ENSTGUT00000003251	ENSGALG00000001551	ortholog_one2one	1
ENSTGUG00000003119	ENSTGUT00000003254	ENSGALG00000001841	ortholog_one2one	1
ENSTGUG00000003121	ENSTGUT00000003245	ENSGALG00000005964	ortholog_one2one	1
ENSTGUG00000003125	ENSTGUT00000003261			NA
ENSTGUG00000003131	ENSTGUT00000003256	ENSGALG00000001555	ortholog_one2many	1
ENSTGUG00000003134	ENSTGUT00000003269	ENSGALG00000001827	ortholog_one2one	1
ENSTGUG00000003135	ENSTGUT00000003263	ENSGALG00000007042	ortholog_one2one	1
ENSTGUG00000003136	ENSTGUT00000003260	ENSGALG00000001561	ortholog_one2one	1
ENSTGUG00000003140	ENSTGUT00000003298	ENSGALG00000001600	ortholog_one2many	0
ENSTGUG00000003141	ENSTGUT00000003284	ENSGALG00000005997	ortholog_one2one	1
ENSTGUG00000003143	ENSTGUT00000003270	ENSGALG00000007054	ortholog_one2one	1
ENSTGUG00000003148	ENSTGUT00000003271	ENSGALG00000001792	ortholog_one2one	1
ENSTGUG00000003148	ENSTGUT00000003272	ENSGALG00000001792	ortholog_one2one	1
ENSTGUG00000003149	ENSTGUT00000003278	ENSGALG00000007063	ortholog_one2one	1
ENSTGUG00000003150	ENSTGUT00000003296	ENSGALG00000001772	ortholog_one2one	1
ENSTGUG00000003151	ENSTGUT00000003302	ENSGALG00000001420	ortholog_one2one	1
ENSTGUG00000003156	ENSTGUT00000003282	ENSGALG00000026548	ortholog_one2one	1
ENSTGUG00000003161	ENSTGUT00000003287	ENSGALG00000023338	ortholog_one2one	0
ENSTGUG00000003165	ENSTGUT00000003354	ENSGALG00000006017	ortholog_one2one	1
ENSTGUG00000003166	ENSTGUT00000003289	ENSGALG00000013743	ortholog_one2one	1
ENSTGUG00000003174	ENSTGUT00000003299	ENSGALG00000009346	ortholog_one2one	1
ENSTGUG00000003175	ENSTGUT00000003312	ENSGALG00000001638	ortholog_one2one	1
ENSTGUG00000003176	ENSTGUT00000003319	ENSGALG00000009341	ortholog_one2one	1
ENSTGUG00000003179	ENSTGUT00000003357	ENSGALG00000021511	ortholog_one2one	1
ENSTGUG00000003184	ENSTGUT00000003328	ENSGALG00000011816	ortholog_one2one	1
ENSTGUG00000003189	ENSTGUT00000003316	ENSGALG00000028898	ortholog_one2one	1
ENSTGUG00000003192	ENSTGUT00000003338	ENSGALG00000001691	ortholog_one2many	0
ENSTGUG00000003195	ENSTGUT00000003343	ENSGALG00000009318	ortholog_one2one	1
ENSTGUG00000003204	ENSTGUT00000003329			NA
ENSTGUG00000003205	ENSTGUT00000003331	ENSGALG00000011822	ortholog_one2one	1
ENSTGUG00000003207	ENSTGUT00000003447	ENSGALG00000007106	ortholog_one2one	1
ENSTGUG00000003214	ENSTGUT00000003341	ENSGALG00000001714	ortholog_one2one	1
ENSTGUG00000003217	ENSTGUT00000003378	ENSGALG00000001770	ortholog_one2many	1
ENSTGUG00000003219	ENSTGUT00000003349	ENSGALG00000029047	ortholog_one2one	1
ENSTGUG00000003224	ENSTGUT00000003362	ENSGALG00000009297	ortholog_one2one	1
ENSTGUG00000003224	ENSTGUT00000003364	ENSGALG00000009297	ortholog_one2one	1
ENSTGUG00000003224	ENSTGUT00000003365	ENSGALG00000009297	ortholog_one2one	1
ENSTGUG00000003228	ENSTGUT00000003359	ENSGALG00000006032	ortholog_one2one	1
ENSTGUG00000003231	ENSTGUT00000003407	ENSGALG00000001332	ortholog_one2one	1
ENSTGUG00000003233	ENSTGUT00000003360	ENSGALG00000008990	ortholog_one2many	1
ENSTGUG00000003234	ENSTGUT00000003368	ENSGALG00000008990	ortholog_one2many	1
ENSTGUG00000003237	ENSTGUT00000003370	ENSGALG00000009288	ortholog_one2one	1
ENSTGUG00000003238	ENSTGUT00000003403	ENSGALG00000012222	ortholog_one2one	1
ENSTGUG00000003240	ENSTGUT00000003386	ENSGALG00000008970	ortholog_one2one	1
ENSTGUG00000003242	ENSTGUT00000003372			NA
ENSTGUG00000003243	ENSTGUT00000003375			NA
ENSTGUG00000003247	ENSTGUT00000003382	ENSGALG00000009234	ortholog_one2one	1
ENSTGUG00000003252	ENSTGUT00000003381			NA
ENSTGUG00000003255	ENSTGUT00000003393	ENSGALG00000002906	ortholog_one2one	1
ENSTGUG00000003256	ENSTGUT00000003384	ENSGALG00000009229	ortholog_one2one	1
ENSTGUG00000003258	ENSTGUT00000003388	ENSGALG00000009217	ortholog_one2one	1
ENSTGUG00000003259	ENSTGUT00000003405	ENSGALG00000008888	ortholog_one2one	1
ENSTGUG00000003262	ENSTGUT00000003390	ENSGALG00000020723	ortholog_one2one	1
ENSTGUG00000003262	ENSTGUT00000003392	ENSGALG00000020723	ortholog_one2one	1
ENSTGUG00000003265	ENSTGUT00000003401	ENSGALG00000029072	ortholog_one2one	1
ENSTGUG00000003266	ENSTGUT00000003394	ENSGALG00000002888	ortholog_one2many	1
ENSTGUG00000003266	ENSTGUT00000003396	ENSGALG00000002888	ortholog_one2many	1
ENSTGUG00000003268	ENSTGUT00000003397			NA
ENSTGUG00000003269	ENSTGUT00000003399	ENSGALG00000002888	ortholog_one2many	1
ENSTGUG00000003272	ENSTGUT00000003417	ENSGALG00000002836	ortholog_one2one	1
ENSTGUG00000003274	ENSTGUT00000003402			NA
ENSTGUG00000003275	ENSTGUT00000003414	ENSGALG00000009205	ortholog_one2one	1
ENSTGUG00000003276	ENSTGUT00000003424	ENSGALG00000012227	ortholog_one2one	1
