chrom	start	end	measure	id	i.start	i.end	contig_id	dxy_abs	contig_length	no_overlapping_islands	dxy_rel
chr1	54837920	57888640	Fst	83	57044954	57055752	contig6815	2.0375	1650	1	0.00123484848484848
chr1	54837920	57888640	Fst	83	57045525	57055751	contig30113	0.15	1991	1	7.53390256152687e-05
chr1	54837920	57888640	Fst	83	57051650	57055752	contig15843	0.85893	1131	1	0.000759442970822281
chr1	54837920	57888640	Fst	83	57057052	57057727	contig46593	0.45893	693	1	0.000662236652236652
chr1	54837920	57888640	Fst	83	57058144	57058881	contig45044	0.05	738	1	6.77506775067751e-05
chr1	54837920	57888640	Fst	83	57267062	57276639	contig45711	2.0857	1820	1	0.00114598901098901
chr1	54837920	57888640	Fst	83	57271905	57272419	contig8968	0.97143	513	1	0.00189362573099415
chr1	54837920	57888640	Fst	83	57354168	57354943	contig13622	2.65	772	1	0.00343264248704663
chr1	54837920	57888640	Fst	83	57361941	57372738	contig10258	1.3714	2056	1	0.000667023346303502
chr1	54837920	57888640	Fst	83	57361941	57372738	contig32236	0	2057	1	0
chr1	54837920	57888640	Fst	83	57381794	57386984	contig12727	1.2339	1699	1	0.000726250735726898
chr1	54837920	57888640	Fst	83	57389443	57390568	contig1967	1.5982	1125	1	0.00142062222222222
chr1	54837920	57888640	Fst	83	57392679	57393144	contig51045	1.7411	462	1	0.00376861471861472
chr1	54837920	57888640	Fst	83	57397524	57398067	contig2911	0.085714	561	1	0.000152787878787879
chr1	54837920	57888640	Fst	83	57403312	57404680	contig48805	0.58929	1358	1	0.000433939617083947
chr1	54837920	57888640	Fst	83	57404773	57406521	contig49959	7.0786	1798	1	0.00393692992213571
chr1	54837920	57888640	Fst	83	57407974	57409602	contig36273	3.1464	1587	1	0.00198260869565217
chr1	54837920	57888640	Fst	83	57415832	57416621	contig14419	0.085714	819	1	0.000104656898656899
chr1	54837920	57888640	Fst	83	57416673	57423737	contig39462	4.3518	2897	1	0.00150217466344494
chr1	54837920	57888640	Fst	83	57416745	57441023	contig18829	0	5977	1	0
chr1	54837920	57888640	Fst	83	57436824	57438392	contig31244	0.9375	1284	1	0.000730140186915888
chr1	54837920	57888640	Fst	83	57599954	57604414	contig9978	0.49107	2683	1	0.000183030190085725
chr1	54837920	57888640	Fst	83	57599954	57611378	contig14900	0	2900	1	0
chr1	54837920	57888640	Fst	83	57615404	57615967	contig39627	1.3393	575	1	0.00232921739130435
chr1	54837920	57888640	Fst	83	57631550	57646267	contig52508	1.7589	2615	1	0.000672619502868069
chr1	54837920	57888640	Fst	83	57655514	57656110	contig28643	0.48036	587	1	0.000818330494037479
chr1	54837920	57888640	Fst	83	57662926	57664706	contig55212	5.85	1801	1	0.0032481954469739
chr1	54837920	57888640	Fst	83	57677088	57677808	contig33296	0.55179	625	1	0.000882864
chr1	54837920	57888640	Fst	83	57784576	57796402	contig9388	1.8589	1709	1	0.0010877121123464
chr1	54837920	57888640	Fst	83	57822532	57824353	contig41603	0.81429	1893	1	0.000430158478605388
chr1	54837920	57888640	Fst	83	57822532	57824353	contig56524	2.7054	1887	1	0.00143370429252782
chr1	92488720	94488720	Fst	84	92525415	92528039	contig45302	0.075	781	1	9.60307298335467e-05
chr1	92488720	94488720	Fst	84	92526997	92528039	contig7862	1.5071	1550	1	0.000972322580645161
chr1	92488720	94488720	Fst	84	92539024	92540322	contig31325	2.05	1293	1	0.00158546017014695
chr1	92488720	94488720	Fst	84	92541971	92544203	contig8959	0.98036	1955	1	0.000501462915601023
chr1	92488720	94488720	Fst	84	92567743	92576348	contig5811	0.075	906	1	8.27814569536424e-05
chr1	92488720	94488720	Fst	84	92571253	92571553	contig61658	1.6268	946	1	0.00171966173361522
chr1	92488720	94488720	Fst	84	92631334	92649178	contig38976	2.8732	4457	1	0.000644648866950864
chr1	92488720	94488720	Fst	84	92664736	92665010	contig1981	1.9571	837	1	0.00233823178016726
chr1	92488720	94488720	Fst	84	92723423	92724001	contig54800	0.66429	575	1	0.00115528695652174
chr1	92488720	94488720	Fst	84	92745611	92747133	contig30242	3.6482	1512	1	0.00241283068783069
chr1	92488720	94488720	Fst	84	92750177	92750580	contig9721	0.65714	1098	1	0.000598488160291439
chr1	92488720	94488720	Fst	84	92764754	92765470	contig56496	0.22857	713	1	0.000320575035063114
chr1	92488720	94488720	Fst	84	92774901	92775945	contig59644	0.65357	1042	1	0.000627226487523992
chr1	92488720	94488720	Fst	84	92886825	92887395	contig15398	0.50714	573	1	0.000885061082024433
chr1	92488720	94488720	Fst	84	92897146	92897764	contig47172	0.94286	644	1	0.00146406832298137
chr1	92488720	94488720	Fst	84	92946812	92947597	contig11126	2.8214	1216	1	0.00232023026315789
chr1	92488720	94488720	Fst	84	92951369	92951844	contig23605	0.0875	473	1	0.000184989429175476
chr1	92488720	94488720	Fst	84	92951935	92952508	contig48296	0.15714	618	1	0.000254271844660194
chr1	92488720	94488720	Fst	84	92975535	92976210	contig48982	0.51786	661	1	0.000783449319213313
chr1	92488720	94488720	Fst	84	92976917	92979172	contig7003	1.1643	1070	1	0.0010881308411215
chr1	92488720	94488720	Fst	84	93004043	93004680	contig34842	2.5125	634	1	0.00396293375394322
chr1	92488720	94488720	Fst	84	93014951	93017821	contig24904	0	2208	1	0
chr1	92488720	94488720	Fst	84	93017953	93020908	contig4745	2.8446	1148	1	0.00247787456445993
chr1	92488720	94488720	Fst	84	93021772	93022552	contig26723	0.175	740	1	0.000236486486486486
chr1	92488720	94488720	Fst	84	93028697	93029944	contig7353	0.99464	1270	1	0.000783181102362205
chr1	92488720	94488720	Fst	84	93061371	93076258	contig28245	2.5696	2419	1	0.00106225713104589
chr1	92488720	94488720	Fst	84	93072240	93076258	contig10678	2.3679	1117	1	0.00211987466427932
chr1	92488720	94488720	Fst	84	93073940	93075560	contig3876	0.90536	1638	1	0.000552722832722833
chr1	92488720	94488720	Fst	84	93077200	93079353	contig3120	1.7125	881	1	0.00194381384790011
chr1	92488720	94488720	Fst	84	93077200	93096430	contig9704	3.7714	1710	1	0.00220549707602339
chr1	92488720	94488720	Fst	84	93077991	93078706	contig7448	0.1	693	1	0.000144300144300144
chr1	92488720	94488720	Fst	84	93182684	93183697	contig44788	0.42857	989	1	0.000433336703741153
chr1	92488720	94488720	Fst	84	93217595	93218649	contig46034	0.63929	1049	1	0.000609428026692088
chr1	92488720	94488720	Fst	84	93246016	93248867	contig9205	3.0018	2082	1	0.00144178674351585
chr1	111226560	113226560	Fst	85	112594964	112607038	contig16657	6.1321	1093	1	0.00561033851784081
chr1	111226560	113226560	Fst	85	112653112	112657960	contig41145	0.93036	2051	1	0.000453612871769868
chr1	111226560	113226560	Fst	85	112682932	112685694	contig34243	12.52	2800	1	0.00447142857142857
chr1	111226560	113226560	Fst	85	112736677	112738126	contig38878	1.0107	1466	1	0.000689427012278308
chr1	111226560	113226560	Fst	85	112751197	112751879	contig22966	1.3804	657	1	0.00210106544901065
chr1	111226560	113226560	Fst	85	112758587	112762422	contig24687	7.0607	1525	1	0.00462996721311475
chr1	111226560	113226560	Fst	85	112767992	112769223	contig34781	0.5	671	1	0.000745156482861401
chr1	111226560	113226560	Fst	85	112769272	112770963	contig57497	5.0946	1670	1	0.00305065868263473
chr1	111226560	113226560	Fst	85	112796353	112796878	contig46313	1.5768	590	1	0.00267254237288136
chr1	111226560	113226560	Fst	85	112811235	112811728	contig22214	2.8661	1448	1	0.00197935082872928
chr1	111226560	113226560	Fst	85	112840703	112856299	contig21079	3.1839	668	1	0.00476631736526946
chr1	111226560	113226560	Fst	85	113021946	113046094	contig48322	2.0893	2068	1	0.0010102998065764
chr1	111226560	113226560	Fst	85	113078444	113078983	contig37316	0.47857	543	1	0.00088134438305709
chr1	111226560	113226560	Fst	85	113139110	113139797	contig61307	0.92143	679	1	0.00135703976435935
chr1	111226560	113226560	Fst	85	113150070	113151561	contig53089	1.7893	1464	1	0.00122219945355191
chr10	5278960	7804320	Fst	86	5317493	5318112	contig47021	0.057143	593	1	9.6362563237774e-05
chr10	5278960	7804320	Fst	86	5318223	5347535	contig52097	0.51429	263	1	0.0019554752851711
chr10	5278960	7804320	Fst	86	5369003	5369802	contig19618	0.51964	801	1	0.000648739076154806
chr10	5278960	7804320	Fst	86	5370926	5371957	contig50019	0.67857	1049	1	0.000646873212583413
chr10	5278960	7804320	Fst	86	5386054	5395275	contig39254	4.5268	1501	1	0.00301585609593604
chr10	5278960	7804320	Fst	86	5396932	5397737	contig9540	0.49643	1061	1	0.000467888784165881
chr10	5278960	7804320	Fst	86	5414965	5416482	contig4361	1.6304	1496	1	0.00108983957219251
chr10	5278960	7804320	Fst	86	5435954	5436304	contig7617	2.1357	518	1	0.00412297297297297
chr10	5278960	7804320	Fst	86	5437868	5456163	contig6292	4.3411	1999	1	0.00217163581790895
chr10	5278960	7804320	Fst	86	5437909	5439624	contig18863	0.75714	1004	1	0.000754123505976096
chr10	5278960	7804320	Fst	86	5440015	5456163	contig10327	1.5214	1630	1	0.000933374233128834
chr10	5278960	7804320	Fst	86	5446530	5469292	contig1928	3.1804	1755	1	0.00181219373219373
chr10	5278960	7804320	Fst	86	5446530	5469292	contig15017	1.9125	1593	1	0.00120056497175141
chr10	5278960	7804320	Fst	86	5446530	5469292	contig39480	1.4161	1664	1	0.000851021634615385
chr10	5278960	7804320	Fst	86	5668752	5673753	contig6766	0.74464	1706	1	0.000436483001172333
chr10	5278960	7804320	Fst	86	5676424	5684421	contig16742	2.7768	1580	1	0.00175746835443038
chr10	5278960	7804320	Fst	86	5677208	5678009	contig10023	1.2571	813	1	0.00154624846248462
chr10	5278960	7804320	Fst	86	5691200	5700625	contig7430	0.05	505	1	9.9009900990099e-05
chr10	5278960	7804320	Fst	86	5694688	5696103	contig2886	4.8036	1411	1	0.00340439404677534
chr10	5278960	7804320	Fst	86	5695308	5702907	contig15688	0.83036	624	1	0.00133070512820513
chr10	5278960	7804320	Fst	86	5699386	5700567	contig29708	3.9339	1228	1	0.0032035016286645
chr10	5278960	7804320	Fst	86	5703727	5704963	contig13328	0.6	1234	1	0.000486223662884927
chr10	5278960	7804320	Fst	86	5719311	5720085	contig40665	3.0696	790	1	0.00388556962025316
chr10	5278960	7804320	Fst	86	5728635	5729279	contig36339	0.2	726	1	0.000275482093663912
chr10	5278960	7804320	Fst	86	5730098	5731928	contig27878	3.6929	1847	1	0.00199940443963184
chr10	5278960	7804320	Fst	86	5733823	5735206	contig6971	0.77321	1384	1	0.00055867774566474
chr10	5278960	7804320	Fst	86	5752622	5753148	contig56019	0.67857	519	1	0.00130745664739884
chr10	5278960	7804320	Fst	86	5872691	5879199	contig25421	3.6768	1759	1	0.00209027856736782
chr10	5278960	7804320	Fst	86	5872909	5873510	contig31121	1.0964	623	1	0.00175987158908507
chr10	5278960	7804320	Fst	86	5881112	5884140	contig50289	0.39107	938	1	0.000416918976545842
chr10	5278960	7804320	Fst	86	5890708	5891799	contig5823	0.55893	674	1	0.000829272997032641
chr10	5278960	7804320	Fst	86	5893879	5901091	contig51290	5.0982	2226	1	0.00229029649595687
chr10	5278960	7804320	Fst	86	5895927	5896870	contig45288	1.0161	956	1	0.00106286610878661
chr10	5278960	7804320	Fst	86	5899385	5900476	contig46624	1.4393	1147	1	0.00125483870967742
chr10	5278960	7804320	Fst	86	5906144	5946567	contig59379	2.4643	2780	1	0.000886438848920863
chr10	5278960	7804320	Fst	86	5932722	5933615	contig13807	0.60714	889	1	0.000682947131608549
chr10	5278960	7804320	Fst	86	5945745	5946567	contig20160	3.5661	959	1	0.00371856100104275
chr10	5278960	7804320	Fst	86	6093375	6094439	contig46607	0.14286	1090	1	0.000131064220183486
chr10	5278960	7804320	Fst	86	6094542	6095202	contig28082	0.5	720	1	0.000694444444444444
chr10	5278960	7804320	Fst	86	6228381	6229476	contig10288	1.2982	990	1	0.00131131313131313
chr10	5278960	7804320	Fst	86	6439625	6457945	contig31898	1.0804	1198	1	0.000901836393989983
chr10	5278960	7804320	Fst	86	6447649	6448109	contig40966	0.51071	459	1	0.00111265795206972
chr10	5278960	7804320	Fst	86	6461842	6462639	contig27976	0.66071	828	1	0.000797958937198068
chr10	5278960	7804320	Fst	86	6466082	6467685	contig14690	2.1804	1106	1	0.00197142857142857
chr10	5278960	7804320	Fst	86	6469102	6471863	contig8698	0.28571	795	1	0.000359383647798742
chr10	5278960	7804320	Fst	86	6474292	6474859	contig34835	0.76786	581	1	0.00132161790017212
chr10	5278960	7804320	Fst	86	6475956	6487161	contig30556	2.5411	1598	1	0.00159017521902378
chr10	5278960	7804320	Fst	86	6536988	6553229	contig15133	0.53571	1561	1	0.000343183856502242
chr10	5278960	7804320	Fst	86	6548333	6553229	contig53811	0.475	975	1	0.000487179487179487
chr10	5278960	7804320	Fst	86	6558261	6560197	contig28284	1	873	1	0.0011454753722795
chr10	5278960	7804320	Fst	86	6560995	6563299	contig1140	2.9446	2279	1	0.00129205792014041
chr10	5278960	7804320	Fst	86	6564690	6569667	contig52171	8.4304	4969	1	0.00169659891326223
chr10	5278960	7804320	Fst	86	6564699	6593803	contig43650	2.0714	5606	1	0.000369496967534784
chr10	5278960	7804320	Fst	86	6578593	6593803	contig30365	3.0732	1415	1	0.00217187279151943
chr10	5278960	7804320	Fst	86	6586169	6587223	contig21361	0.97321	1038	1	0.000937581888246628
chr10	5278960	7804320	Fst	86	6596413	6641525	contig23522	0.28571	5058	1	5.64867536575722e-05
chr10	5278960	7804320	Fst	86	6596413	6641322	contig54521	0.55357	4843	1	0.000114303117902127
chr10	5278960	7804320	Fst	86	6598376	6598807	contig57937	0.028571	431	1	6.62900232018561e-05
chr10	5278960	7804320	Fst	86	6598918	6599406	contig58551	1.0786	488	1	0.00221024590163934
chr10	5278960	7804320	Fst	86	6609059	6609954	contig4283	0.24643	872	1	0.000282603211009174
chr10	5278960	7804320	Fst	86	6611512	6612235	contig716	1.0054	780	1	0.00128897435897436
chr10	5278960	7804320	Fst	86	6622833	6623840	contig36712	1.0625	999	1	0.00106356356356356
chr10	5278960	7804320	Fst	86	6623860	6624087	contig8728	1.0196	224	1	0.00455178571428571
chr10	5278960	7804320	Fst	86	6645767	6646308	contig14617	0.49107	572	1	0.000858513986013986
chr10	5278960	7804320	Fst	86	6647892	6650025	contig45327	1.3679	2022	1	0.00067650840751731
chr10	5278960	7804320	Fst	86	6653763	6655650	contig3654	7.5446	1877	1	0.00401949920085242
chr10	5278960	7804320	Fst	86	6655671	6657590	contig51444	8.4036	1916	1	0.00438601252609603
chr10	5278960	7804320	Fst	86	6674051	6674733	contig51922	0.59286	691	1	0.000857973950795948
chr10	5278960	7804320	Fst	86	6676378	6679503	contig20503	8.4089	1752	1	0.004799600456621
chr10	5278960	7804320	Fst	86	6679529	6680135	contig31967	0.51607	612	1	0.000843251633986928
chr10	5278960	7804320	Fst	86	6680488	6683745	contig30909	12.873	3246	1	0.00396580406654344
chr10	5278960	7804320	Fst	86	6684894	6686727	contig7232	0.49821	1392	1	0.000357909482758621
chr10	5278960	7804320	Fst	86	6690256	6694038	contig9771	1.5411	1179	1	0.00130712468193384
chr10	5278960	7804320	Fst	86	6694381	6695246	contig35022	0.28571	878	1	0.000325410022779043
chr10	5278960	7804320	Fst	86	6695252	6697216	contig39806	9.5518	1984	1	0.00481441532258065
chr10	5278960	7804320	Fst	86	6697467	6699116	contig24777	10.716	1642	1	0.00652618757612667
chr10	5278960	7804320	Fst	86	6699216	6700900	contig36515	1.0679	1686	1	0.000633392645314354
chr10	5278960	7804320	Fst	86	6741032	6741582	contig47499	1.4946	562	1	0.00265943060498221
chr10	5278960	7804320	Fst	86	6744697	6745026	contig17664	4.3286	365	1	0.0118591780821918
chr10	5278960	7804320	Fst	86	6744929	6745044	contig15752	1.6321	115	1	0.0141921739130435
chr10	5278960	7804320	Fst	86	6745191	6746072	contig31471	6.9696	882	1	0.00790204081632653
chr10	5278960	7804320	Fst	86	6746990	6760709	contig7198	7	1706	1	0.0041031652989449
chr10	5278960	7804320	Fst	86	6755789	6756835	contig55158	1.0214	1043	1	0.000979290508149569
chr10	5278960	7804320	Fst	86	6758506	6760142	contig55673	0.74286	1213	1	0.000612415498763397
chr10	5278960	7804320	Fst	86	6770483	6771869	contig21184	0.40714	1393	1	0.000292275664034458
chr10	5278960	7804320	Fst	86	6786299	6788734	contig20152	1.9929	2423	1	0.000822492777548494
chr10	5278960	7804320	Fst	86	6954369	6959180	contig23835	0.52857	360	1	0.00146825
chr10	5278960	7804320	Fst	86	6992314	6994333	contig42054	1.8536	1990	1	0.000931457286432161
chr10	5278960	7804320	Fst	86	7004832	7032603	contig35800	3.0482	2403	1	0.00126849771119434
chr10	5278960	7804320	Fst	86	7019687	7020325	contig50846	1.5964	631	1	0.00252995245641838
chr10	5278960	7804320	Fst	86	7032811	7047321	contig55519	0.58571	693	1	0.000845180375180375
chr10	5278960	7804320	Fst	86	7059946	7060471	contig31326	0.575	500	1	0.00115
chr10	5278960	7804320	Fst	86	7085458	7087631	contig53499	1.6446	2185	1	0.000752677345537757
chr10	5278960	7804320	Fst	86	7109556	7110105	contig7389	0.071429	550	1	0.000129870909090909
chr10	5278960	7804320	Fst	86	7114122	7115201	contig13287	0.525	1064	1	0.000493421052631579
chr10	5278960	7804320	Fst	86	7128112	7129494	contig752	0.27143	1372	1	0.00019783527696793
chr10	5278960	7804320	Fst	86	7130263	7131567	contig24481	0.0375	1305	1	2.8735632183908e-05
chr10	5278960	7804320	Fst	86	7177580	7178137	contig15083	1.0054	678	1	0.00148289085545723
chr10	5278960	7804320	Fst	86	7178492	7179430	contig13712	1.2446	954	1	0.00130461215932914
chr10	5278960	7804320	Fst	86	7183224	7184105	contig18680	0.53393	876	1	0.000609509132420091
chr10	5278960	7804320	Fst	86	7210705	7211779	contig12332	0.86607	1074	1	0.000806396648044693
chr10	5278960	7804320	Fst	86	7213162	7214156	contig60871	1.0054	962	1	0.00104511434511435
chr10	5278960	7804320	Fst	86	7219704	7222626	contig43044	7.5143	2894	1	0.00259651002073255
chr10	5278960	7804320	Fst	86	7279635	7287165	contig15178	2.9161	1748	1	0.00166824942791762
chr10	5278960	7804320	Fst	86	7279635	7287165	contig19626	0.48571	785	1	0.000618738853503185
chr10	5278960	7804320	Fst	86	7315792	7317106	contig12194	1.6696	1014	1	0.0016465483234714
chr10	5278960	7804320	Fst	86	7320929	7323121	contig13576	4.6571	2221	1	0.0020968482665466
chr10	5278960	7804320	Fst	86	7346706	7351057	contig57412	2.4679	875	1	0.00282045714285714
chr10	5278960	7804320	Fst	86	7352850	7353400	contig23693	0.75	530	1	0.00141509433962264
chr10	5278960	7804320	Fst	86	7354896	7373685	contig52957	1.3982	1370	1	0.00102058394160584
chr10	5278960	7804320	Fst	86	7372029	7373090	contig54494	0.83571	1150	1	0.000726704347826087
chr10	5278960	7804320	Fst	86	7407675	7409218	contig31490	3.0554	1803	1	0.00169462007764836
chr10	5278960	7804320	Fst	86	7432220	7433073	contig55290	0.5125	844	1	0.000607227488151659
chr10	5278960	7804320	Fst	86	7436874	7437836	contig43576	1.1518	965	1	0.00119357512953368
chr10	5278960	7804320	Fst	86	7436874	7437836	contig4244	0.54286	991	1	0.000547790110998991
chr10	5278960	7804320	Fst	86	7443818	7444365	contig37344	0.12321	546	1	0.000225659340659341
chr10	5278960	7804320	Fst	86	7448607	7449184	contig43919	0	580	1	0
chr10	5278960	7804320	Fst	86	7451146	7452915	contig28210	0.86607	1729	1	0.000500908039329092
